id,Ages1_urbanrural%urban,Ages1_urbanrural%rural,s2_hh_size%hhsize_1,s2_hh_size%hhsize_2,s2_hh_size%hhsize_3,s2_hh_size%hhsize_4,s2_hh_size%hhsize_5,s2_hh_size%hhsize_6,s2_hh_size%hhsize_7,s2_hh_size%hhsize_8,s3_hhtenure%owned_outright,s3_hhtenure%owned_mortgage,s3_hhtenure%private_rented,s3_hhtenure%social_rented
1294584026,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1294590826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1294597626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1294604426,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1294611226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1294618026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1294631626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1294638426,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1294645226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1294652026,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1294658826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1294665626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1294672426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1294679226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1294686026,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1294692826,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1294699626,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1294706426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1294713226,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1294720026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1294726826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1294740426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1294747226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1294754026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1294760826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1294788026,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1294808426,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1294822026,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1294828826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1294842426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1294849226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1294862826,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1294869626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1294883226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1294896826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1294903626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1294910426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1294930826,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1294951226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1294964826,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1294971626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1294985226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1294992026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1295005626,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1295012426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1295032826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1295046426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1295053226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1295073626,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1295087226,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1295094026,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1295100826,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1295107626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1295108306,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1295114426,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1295121226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1295128026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1295134826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1295155226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1295162026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1295175626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1295182426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1295189226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1295196026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1295216426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1295223226,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1295230026,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1295236826,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1295250426,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1295264026,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1295277626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1295291226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1295291906,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1295298026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1295304826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1295311626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1295318426,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1295325226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1295332026,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1295338826,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1295345626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1295352426,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1295359226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1295366026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1295372826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1295386426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1295393226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1295400026,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1295406826,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1295413626,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1295420426,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1295427226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1295434026,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1295447626,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1295474826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1295481626,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1295488426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1295529226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1295536026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1295556426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1295563226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1295570026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1295590426,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1295604026,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1295631226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1295638026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1295685626,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1295706026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1295719626,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1295726426,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1295733226,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1295746826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1295753626,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1295767226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1295780826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1295787626,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1295794426,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1295814826,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1295821626,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1295828426,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1295842026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1295848826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1295862426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1295882826,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1295889626,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1295896426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1295916826,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1295930426,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1295937226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1295944026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1295950826,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1295957626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1295964426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1295991626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1296018826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1296032426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1296039226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1296059626,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1296073226,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1296080026,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1296100426,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1296107226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1296134426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1296141226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1296161626,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1296168426,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1296175226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1296188826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1296209226,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1296229626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1296236426,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1296284026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1296290826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1296297626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1296304426,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1296324826,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1296352026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1296358826,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1296406426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1296413226,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1296426826,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1296454026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1296481226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1296508426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1296549226,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1296569626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1296576426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1296583226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1296590026,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1296630826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1296637626,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1296644426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1296678426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1296692026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1296732826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1296753226,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1296760026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1296766826,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1296787226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1296800826,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1296814426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1296828026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1296882426,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1313834826,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1313909626,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1313950426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1313991226,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1314025226,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1314045626,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1314100026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1314174826,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1314202026,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1314222426,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1314236026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1314242826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1314256426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1314304026,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1314331226,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1314338026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1314358426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1314392426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1314419626,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1314453626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1314480826,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1314487626,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1314528426,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1314562426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1314569226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1314637226,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1314650826,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1314678026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1314684826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1314725626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1314732426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1314752826,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1314759626,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1314766426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1314780026,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1314793626,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1314834426,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1314861626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1314868426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1314909226,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1314929626,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1314970426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1315004426,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1315011226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1315024826,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1315058826,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1315079226,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1315092826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1315113226,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1315133626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1315174426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1315201626,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1315228826,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1315235626,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1315262826,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1315296826,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1315344426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1315453226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1315460026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1315494026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1315521226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1315534826,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1315555226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1315616426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1315630026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1315636826,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1315711626,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1315725226,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1315772826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1315793226,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1315806826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1315813626,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1315834026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1315847626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1315881626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1315895226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1315908826,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1315922426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1315970026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1315990426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1315997226,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1316031226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1316065226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1316092426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1316099226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1316106026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1316119626,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1316133226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1316153626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1316174026,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1316187626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1316228426,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1316262426,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1316276026,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1316282826,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1316296426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1316350826,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1316364426,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1316384826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1316391626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1316418826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1316432426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1316446026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1316452826,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1316459626,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1316480026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1316486826,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1316507226,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1316609226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1316622826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1316663626,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1316670426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1316690826,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1316697626,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1316718026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1316738426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1316745226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1316765626,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1316806426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1316854026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1316867626,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1316881226,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1316908426,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1316915226,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1316928826,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1316956026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1316962826,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1316969626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1316983226,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1316996826,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1317017226,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1317051226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1317064826,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1317071626,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1317078426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1317092026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1317228026,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1317241626,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1317268826,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1317309626,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1317323226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1317364026,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1317452426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1317479626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1317506826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1317513626,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1317520426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1317568026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1317595226,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1317636026,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1317649626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1317663226,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1317690426,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1317738026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1317744826,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1317758426,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1317772026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1317778826,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1317792426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1317806026,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1317826426,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1317833226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1317867226,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1317874026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1317908026,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1317942026,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1317948826,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1317996426,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1318003226,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1318023626,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1318030426,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1318050826,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1318091626,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1318112026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1318139226,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1318159626,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1318180026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1318234426,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1318254826,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1318268426,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1318309226,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1318322826,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1318343226,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1318363626,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1318390826,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1318404426,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1318499626,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1318635626,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1318683226,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1318703626,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1318717226,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1318730826,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1318744426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1318832826,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1318880426,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1318887226,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1318894026,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1318900826,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1318907626,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1318914426,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1318934826,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1318996026,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1319016426,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1319023226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1319030026,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1319043626,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1319064026,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1319084426,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1319104826,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1319138826,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1319166026,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1319220426,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1319274826,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1319295226,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1319315626,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1319322426,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1319336026,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1319356426,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1319363226,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1319499226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1319526426,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1319567226,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1319628426,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1319676026,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1319784826,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1319791626,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1319798426,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1319832426,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1319866426,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1319873226,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1319893626,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1319914026,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1319927626,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1319934426,0,1,1,0,0,0,0,0,0,0,1,0,0,0
