hidp,s1_urbanrural,s2_hh_size,s3_hhtenure
1587895226,urban,hhsize_1,owned_mortgage
1587902026,rural,hhsize_2,owned_outright
1587929226,urban,hhsize_2,owned_outright
1587956426,urban,hhsize_4,private_rented
1587963226,rural,hhsize_2,owned_outright
1587990426,urban,hhsize_2,owned_outright
1588044826,rural,hhsize_2,owned_mortgage
1588051626,urban,hhsize_2,owned_outright
1588153626,rural,hhsize_2,owned_outright
1588208026,urban,hhsize_1,owned_outright
1588235226,urban,hhsize_4,owned_mortgage
1588262426,rural,hhsize_1,owned_outright
1588282826,rural,hhsize_2,owned_outright
1588303226,urban,hhsize_5,owned_outright
1588364426,urban,hhsize_1,owned_outright
1588398426,rural,hhsize_1,owned_outright
1588432426,urban,hhsize_4,private_rented
1588486826,urban,hhsize_1,social_rented
1588507226,urban,hhsize_3,owned_mortgage
1588534426,urban,hhsize_4,owned_outright
1588554826,urban,hhsize_1,private_rented
1588588826,urban,hhsize_3,owned_outright
1588595626,urban,hhsize_3,social_rented
1588643226,urban,hhsize_2,private_rented
1588656826,urban,hhsize_4,private_rented
1588670426,rural,hhsize_2,private_rented
1588704426,urban,hhsize_3,owned_mortgage
1588826826,urban,hhsize_2,owned_mortgage
1588840426,rural,hhsize_2,owned_outright
1588894826,urban,hhsize_1,owned_outright
1588901626,urban,hhsize_1,private_rented
1588915226,urban,hhsize_4,owned_mortgage
1588942426,urban,hhsize_2,owned_outright
1588983226,urban,hhsize_2,owned_mortgage
1588990026,urban,hhsize_2,owned_outright
1588996826,urban,hhsize_5,social_rented
1589010426,urban,hhsize_1,private_rented
1589030826,urban,hhsize_2,owned_mortgage
1589064826,urban,hhsize_2,owned_outright
1589146426,rural,hhsize_2,owned_mortgage
1589180426,urban,hhsize_4,social_rented
1589194026,urban,hhsize_3,owned_mortgage
1589221226,rural,hhsize_2,private_rented
1589241626,urban,hhsize_6,private_rented
1589289226,urban,hhsize_3,owned_mortgage
1589370826,urban,hhsize_4,owned_outright
1589398026,urban,hhsize_1,owned_mortgage
1589432026,urban,hhsize_1,private_rented
1589479626,urban,hhsize_1,owned_mortgage
1589513626,urban,hhsize_2,social_rented
1589547626,urban,hhsize_2,owned_mortgage
1589568026,urban,hhsize_2,social_rented
1589574826,urban,hhsize_2,owned_mortgage
1589636026,urban,hhsize_2,private_rented
1589642826,urban,hhsize_2,owned_mortgage
1589670026,urban,hhsize_1,owned_outright
1589704026,urban,hhsize_4,owned_mortgage
1589738026,urban,hhsize_4,owned_mortgage
1589799226,urban,hhsize_2,private_rented
1589806026,urban,hhsize_3,social_rented
1589833226,urban,hhsize_2,owned_outright
1589846826,urban,hhsize_1,owned_outright
1589928426,urban,hhsize_2,owned_mortgage
1589942026,urban,hhsize_3,social_rented
1589955626,urban,hhsize_3,owned_outright
1589969226,urban,hhsize_2,social_rented
1589982826,urban,hhsize_1,social_rented
1589996426,rural,hhsize_1,social_rented
1590057626,urban,hhsize_2,owned_outright
1590118826,urban,hhsize_2,owned_outright
1590132426,rural,hhsize_2,owned_outright
1590139226,urban,hhsize_2,owned_outright
1590166426,rural,hhsize_2,owned_mortgage
1590186826,rural,hhsize_1,owned_outright
1590207226,rural,hhsize_5,owned_mortgage
1590220826,urban,hhsize_1,owned_mortgage
1590241226,urban,hhsize_3,owned_mortgage
1590248026,urban,hhsize_2,owned_outright
1590282026,urban,hhsize_1,social_rented
1590302426,urban,hhsize_3,owned_outright
1590322826,urban,hhsize_1,owned_outright
1590350026,urban,hhsize_2,private_rented
1590384026,urban,hhsize_2,owned_mortgage
1590390826,urban,hhsize_5,owned_outright
1590424826,urban,hhsize_2,owned_outright
1590431626,urban,hhsize_2,social_rented
1590438426,urban,hhsize_1,owned_mortgage
1590452026,urban,hhsize_2,social_rented
1590486026,urban,hhsize_1,private_rented
1590506426,urban,hhsize_3,social_rented
1590513226,urban,hhsize_3,social_rented
1590520026,urban,hhsize_1,owned_outright
1590526826,urban,hhsize_2,owned_outright
1590554026,urban,hhsize_1,social_rented
1590560826,urban,hhsize_2,owned_outright
1590628826,urban,hhsize_2,owned_mortgage
1590724026,urban,hhsize_2,social_rented
1590737626,urban,hhsize_2,social_rented
1590764826,urban,hhsize_5,owned_outright
1590771626,urban,hhsize_1,owned_mortgage
1590853226,rural,hhsize_2,owned_outright
1590894026,urban,hhsize_1,social_rented
1590900826,urban,hhsize_2,owned_mortgage
1590934826,urban,hhsize_4,social_rented
1590948426,urban,hhsize_2,social_rented
1590962026,urban,hhsize_2,owned_outright
1590968826,urban,hhsize_3,owned_outright
1591016426,urban,hhsize_1,private_rented
1591043626,urban,hhsize_2,social_rented
1591050426,urban,hhsize_1,owned_outright
1591098026,urban,hhsize_3,private_rented
1591111626,urban,hhsize_3,owned_outright
1591145626,urban,hhsize_1,owned_outright
1591152426,rural,hhsize_1,owned_outright
1591172826,rural,hhsize_4,private_rented
1591186426,urban,hhsize_1,owned_outright
1591247626,urban,hhsize_4,private_rented
1591315626,urban,hhsize_2,private_rented
1591356426,urban,hhsize_3,owned_mortgage
1591390426,urban,hhsize_2,owned_outright
1591410826,urban,hhsize_1,private_rented
1591431226,urban,hhsize_3,private_rented
1591438026,urban,hhsize_1,private_rented
1591472026,urban,hhsize_1,owned_outright
1591478826,urban,hhsize_3,owned_mortgage
1591519626,rural,hhsize_4,owned_mortgage
1591526426,urban,hhsize_1,owned_outright
1591587626,urban,hhsize_2,private_rented
1591662426,urban,hhsize_1,owned_mortgage
1591696426,urban,hhsize_2,social_rented
1591716826,urban,hhsize_4,owned_mortgage
1591737226,urban,hhsize_4,owned_mortgage
1591764426,urban,hhsize_2,owned_mortgage
1591791626,urban,hhsize_2,owned_mortgage
1591832426,urban,hhsize_1,owned_outright
1591839226,urban,hhsize_3,private_rented
1591852826,urban,hhsize_1,owned_outright
1591920826,urban,hhsize_4,owned_mortgage
1591941226,urban,hhsize_4,owned_mortgage
1592009226,urban,hhsize_4,owned_outright
1592050026,urban,hhsize_1,social_rented
1592084026,urban,hhsize_2,owned_outright
1592090826,rural,hhsize_1,private_rented
1592138426,rural,hhsize_2,private_rented
1592158826,rural,hhsize_1,owned_outright
1592172426,rural,hhsize_3,owned_outright
1592186026,urban,hhsize_2,private_rented
1592192826,rural,hhsize_1,owned_mortgage
1592240426,rural,hhsize_2,owned_outright
1592369626,rural,hhsize_2,social_rented
1592471626,rural,hhsize_2,owned_outright
1592485226,rural,hhsize_1,owned_outright
1592519226,urban,hhsize_3,owned_mortgage
1592621226,urban,hhsize_1,owned_mortgage
1592689226,rural,hhsize_3,owned_outright
1592702826,urban,hhsize_2,social_rented
1592709626,rural,hhsize_2,private_rented
1592736826,rural,hhsize_1,owned_outright
1592770826,rural,hhsize_2,owned_outright
1592777626,urban,hhsize_3,private_rented
1592804826,urban,hhsize_3,social_rented
1592832026,urban,hhsize_1,private_rented
1592866026,urban,hhsize_3,private_rented
1592872826,urban,hhsize_2,owned_mortgage
1592893226,urban,hhsize_2,social_rented
1592900026,rural,hhsize_3,owned_mortgage
1592906826,urban,hhsize_2,private_rented
1592940826,urban,hhsize_1,private_rented
1592954426,urban,hhsize_2,private_rented
1593002026,urban,hhsize_2,social_rented
1593008826,rural,hhsize_4,owned_mortgage
1593015626,urban,hhsize_1,owned_outright
1593049626,urban,hhsize_3,private_rented
1593070026,urban,hhsize_4,owned_mortgage
1593090426,urban,hhsize_2,owned_outright
1593110826,urban,hhsize_1,private_rented
1593138026,urban,hhsize_1,social_rented
1593165226,urban,hhsize_2,owned_outright
1593212826,urban,hhsize_1,social_rented
1593219626,urban,hhsize_1,private_rented
1593226426,urban,hhsize_1,private_rented
1593362426,rural,hhsize_1,owned_outright
1593797626,urban,hhsize_1,owned_outright
1593858826,rural,hhsize_3,owned_mortgage
1594103626,urban,hhsize_3,owned_outright
1595246026,urban,hhsize_2,owned_mortgage
1595504426,rural,hhsize_1,owned_mortgage
1595769626,urban,hhsize_2,owned_mortgage
1595830826,urban,hhsize_1,private_rented
1598176826,urban,hhsize_2,social_rented
1598292426,urban,hhsize_1,owned_outright
1632013626,urban,hhsize_1,private_rented
1632040826,urban,hhsize_5,social_rented
1632054426,urban,hhsize_2,owned_outright
1632061226,urban,hhsize_3,social_rented
1632068026,urban,hhsize_4,private_rented
1632074826,urban,hhsize_1,private_rented
1632081626,rural,hhsize_1,owned_mortgage
1632095226,urban,hhsize_1,owned_outright
1632102026,rural,hhsize_2,social_rented
1632115626,urban,hhsize_1,owned_outright
1632129226,rural,hhsize_3,owned_mortgage
1632136026,urban,hhsize_4,private_rented
1632142826,urban,hhsize_1,owned_outright
1632149626,urban,hhsize_1,social_rented
1632156426,urban,hhsize_1,owned_outright
1632163226,urban,hhsize_2,owned_outright
1632176826,rural,hhsize_1,owned_mortgage
1632190426,urban,hhsize_3,social_rented
1632210826,urban,hhsize_3,social_rented
1632224426,urban,hhsize_1,social_rented
1632231226,urban,hhsize_2,owned_mortgage
1632238026,urban,hhsize_3,social_rented
1632244826,urban,hhsize_4,owned_mortgage
1632251626,urban,hhsize_1,private_rented
1632272026,urban,hhsize_3,social_rented
1632278826,urban,hhsize_3,owned_mortgage
1632299226,urban,hhsize_4,social_rented
1632312826,urban,hhsize_2,social_rented
1632326426,urban,hhsize_3,private_rented
1632360426,urban,hhsize_1,owned_outright
1632367226,urban,hhsize_2,social_rented
1632374026,urban,hhsize_2,owned_outright
1632380826,urban,hhsize_1,owned_mortgage
1632387626,rural,hhsize_4,owned_mortgage
1632401226,urban,hhsize_4,owned_mortgage
1632408026,rural,hhsize_1,owned_outright
1632435226,rural,hhsize_1,private_rented
1632442026,urban,hhsize_2,owned_outright
1632469226,urban,hhsize_2,owned_mortgage
1632476026,urban,hhsize_6,owned_mortgage
1632482826,urban,hhsize_1,owned_mortgage
1632489626,urban,hhsize_1,private_rented
1632503226,rural,hhsize_4,owned_mortgage
1632510026,urban,hhsize_2,owned_outright
1632516826,urban,hhsize_1,owned_mortgage
1632530426,urban,hhsize_2,owned_outright
1632537226,urban,hhsize_1,owned_outright
1632564426,urban,hhsize_7,owned_mortgage
1632571226,urban,hhsize_2,owned_mortgage
1632578026,urban,hhsize_5,owned_mortgage
1632591626,rural,hhsize_5,owned_outright
1632598426,urban,hhsize_1,owned_outright
1632612026,urban,hhsize_2,owned_mortgage
1632618826,rural,hhsize_2,owned_outright
1632625626,urban,hhsize_4,owned_outright
1632646026,urban,hhsize_3,owned_outright
1632646706,urban,hhsize_1,private_rented
1632673226,urban,hhsize_5,owned_mortgage
1632693626,urban,hhsize_2,owned_outright
1632700426,urban,hhsize_2,owned_mortgage
1632707226,urban,hhsize_2,owned_outright
1632720826,urban,hhsize_5,owned_outright
1632748026,urban,hhsize_2,social_rented
1632768426,urban,hhsize_2,owned_mortgage
1632788826,urban,hhsize_1,owned_outright
1632795626,urban,hhsize_1,private_rented
1632802426,urban,hhsize_4,owned_mortgage
1632809226,urban,hhsize_4,social_rented
1632816026,urban,hhsize_1,social_rented
1632822826,urban,hhsize_1,owned_outright
1632829626,rural,hhsize_1,private_rented
1632836426,urban,hhsize_2,social_rented
1632843226,urban,hhsize_1,owned_outright
1632850026,urban,hhsize_1,social_rented
1632877226,rural,hhsize_2,owned_mortgage
1632890826,rural,hhsize_2,owned_mortgage
1632897626,urban,hhsize_1,social_rented
1632904426,urban,hhsize_3,owned_mortgage
1632924826,urban,hhsize_1,owned_outright
1632952026,urban,hhsize_3,owned_mortgage
1632979226,urban,hhsize_1,social_rented
1632986026,urban,hhsize_3,owned_mortgage
1632992826,urban,hhsize_5,owned_mortgage
1632999626,rural,hhsize_2,owned_outright
1633006426,rural,hhsize_1,owned_outright
1633013226,rural,hhsize_1,owned_outright
1633020026,rural,hhsize_3,owned_outright
1633033626,rural,hhsize_1,owned_outright
1633040426,rural,hhsize_4,owned_mortgage
1633047226,urban,hhsize_2,owned_outright
1633054026,urban,hhsize_2,owned_mortgage
1633060826,urban,hhsize_1,owned_mortgage
1633074426,urban,hhsize_2,owned_mortgage
1633088026,urban,hhsize_3,owned_mortgage
1633094826,rural,hhsize_3,social_rented
1633101626,urban,hhsize_2,owned_outright
1633108426,urban,hhsize_2,private_rented
1633128826,urban,hhsize_1,owned_outright
1633135626,urban,hhsize_2,owned_outright
1633142426,urban,hhsize_1,owned_outright
1633149226,urban,hhsize_2,owned_outright
1633156026,rural,hhsize_2,social_rented
1633162826,urban,hhsize_2,owned_outright
1633169626,urban,hhsize_3,owned_outright
1633176426,urban,hhsize_2,owned_outright
1633183226,urban,hhsize_2,owned_outright
1633190026,urban,hhsize_3,owned_mortgage
1633210426,urban,hhsize_2,owned_mortgage
1633217226,urban,hhsize_1,owned_outright
1633224026,urban,hhsize_1,owned_outright
1633237626,urban,hhsize_4,social_rented
1633251226,urban,hhsize_4,owned_mortgage
1633264826,urban,hhsize_2,owned_mortgage
1633271626,urban,hhsize_7,owned_mortgage
1633278426,urban,hhsize_1,owned_mortgage
1633292026,urban,hhsize_2,owned_outright
1633298826,urban,hhsize_3,owned_mortgage
1633305626,urban,hhsize_4,owned_outright
1633312426,urban,hhsize_1,private_rented
1633332826,urban,hhsize_3,owned_mortgage
1633339626,urban,hhsize_2,owned_outright
1633353226,urban,hhsize_2,owned_outright
1633360026,urban,hhsize_1,private_rented
1633366826,urban,hhsize_1,owned_outright
1633373626,urban,hhsize_1,owned_mortgage
1633380426,urban,hhsize_2,owned_outright
1633387226,urban,hhsize_4,owned_mortgage
1633394026,urban,hhsize_2,owned_outright
1633400826,urban,hhsize_6,owned_mortgage
1633407626,urban,hhsize_3,owned_mortgage
1633414426,urban,hhsize_2,owned_mortgage
1633421226,urban,hhsize_2,owned_outright
1633428026,urban,hhsize_3,private_rented
1633441626,urban,hhsize_2,owned_outright
1633448426,rural,hhsize_2,owned_outright
1633455226,rural,hhsize_2,owned_mortgage
1633462026,rural,hhsize_1,owned_mortgage
1633468826,rural,hhsize_4,owned_mortgage
1633475626,urban,hhsize_3,social_rented
1633489226,urban,hhsize_2,owned_outright
1633496026,urban,hhsize_3,owned_mortgage
1633523226,urban,hhsize_1,owned_outright
1633536826,rural,hhsize_4,owned_outright
1633577626,urban,hhsize_2,owned_outright
1633591226,urban,hhsize_4,owned_mortgage
1633598026,urban,hhsize_2,private_rented
1633604826,urban,hhsize_5,owned_mortgage
1633611626,urban,hhsize_2,owned_outright
1633618426,urban,hhsize_5,owned_mortgage
1633625226,urban,hhsize_3,owned_outright
1633632026,urban,hhsize_6,owned_outright
1633632706,urban,hhsize_3,social_rented
1633645626,urban,hhsize_1,owned_outright
1633652426,urban,hhsize_2,owned_mortgage
1633659226,urban,hhsize_1,owned_outright
1633679626,urban,hhsize_1,owned_outright
1633686426,urban,hhsize_1,owned_outright
1633693226,urban,hhsize_2,owned_outright
1633706826,urban,hhsize_1,owned_mortgage
1633713626,urban,hhsize_4,owned_mortgage
1633727226,urban,hhsize_3,social_rented
1633734026,urban,hhsize_2,owned_mortgage
1633754426,urban,hhsize_3,owned_mortgage
1633761226,urban,hhsize_4,owned_mortgage
1633768026,urban,hhsize_4,owned_mortgage
1633788426,rural,hhsize_1,owned_outright
1633802026,rural,hhsize_2,owned_outright
1633808826,urban,hhsize_2,owned_outright
1633815626,urban,hhsize_1,owned_mortgage
1633822426,rural,hhsize_3,owned_mortgage
1633829226,rural,hhsize_4,social_rented
1633836026,rural,hhsize_4,owned_mortgage
1633842826,urban,hhsize_3,owned_mortgage
1633849626,rural,hhsize_2,owned_mortgage
1633856426,rural,hhsize_2,owned_outright
1633863226,urban,hhsize_1,social_rented
1633870026,urban,hhsize_2,owned_outright
1633883626,urban,hhsize_3,owned_outright
1633890426,urban,hhsize_2,owned_outright
1633897226,urban,hhsize_1,owned_mortgage
1633904026,urban,hhsize_3,owned_mortgage
1633910826,rural,hhsize_1,owned_outright
1633917626,urban,hhsize_2,owned_outright
1633924426,urban,hhsize_1,private_rented
1633931226,urban,hhsize_1,private_rented
1633938026,urban,hhsize_5,owned_mortgage
1633951626,rural,hhsize_1,owned_outright
1633958426,rural,hhsize_3,owned_mortgage
1633972026,rural,hhsize_2,owned_outright
1633978826,rural,hhsize_2,owned_outright
1633985626,urban,hhsize_1,owned_outright
1633992426,urban,hhsize_2,owned_outright
1633999226,urban,hhsize_1,owned_mortgage
1634006026,rural,hhsize_3,owned_outright
1634012826,rural,hhsize_1,owned_mortgage
1634019626,rural,hhsize_1,private_rented
1634026426,rural,hhsize_5,owned_mortgage
1634033226,rural,hhsize_2,owned_mortgage
1634040026,rural,hhsize_2,social_rented
1634046826,rural,hhsize_2,owned_outright
1634060426,rural,hhsize_5,owned_mortgage
1634067226,rural,hhsize_3,owned_mortgage
1634080826,urban,hhsize_2,owned_outright
1634087626,urban,hhsize_2,owned_mortgage
1634094426,rural,hhsize_3,owned_mortgage
1634101226,urban,hhsize_2,owned_outright
1634108026,urban,hhsize_1,owned_outright
1634114826,rural,hhsize_4,owned_mortgage
1634135226,urban,hhsize_3,owned_mortgage
1634142026,urban,hhsize_1,social_rented
1634155626,urban,hhsize_1,private_rented
1634162426,urban,hhsize_4,owned_mortgage
1634169226,urban,hhsize_1,owned_outright
1634176026,urban,hhsize_1,owned_outright
1634182826,urban,hhsize_2,owned_outright
1634189626,urban,hhsize_2,owned_outright
1634196426,urban,hhsize_1,owned_outright
1634203226,urban,hhsize_3,owned_mortgage
1634210026,urban,hhsize_1,owned_outright
1634223626,urban,hhsize_1,owned_outright
1634244026,urban,hhsize_2,owned_mortgage
1634250826,urban,hhsize_3,owned_mortgage
1634257626,urban,hhsize_4,owned_mortgage
1634278026,urban,hhsize_3,private_rented
1634291626,rural,hhsize_2,owned_outright
1634298426,urban,hhsize_1,owned_outright
1634318826,urban,hhsize_1,owned_outright
1634359626,urban,hhsize_3,social_rented
1634366426,urban,hhsize_2,owned_outright
1634373226,rural,hhsize_2,owned_mortgage
1634380026,rural,hhsize_3,owned_mortgage
1634386826,rural,hhsize_1,owned_mortgage
1634393626,urban,hhsize_4,owned_mortgage
1634414026,urban,hhsize_4,owned_mortgage
1634420826,urban,hhsize_2,private_rented
1634434426,urban,hhsize_1,owned_outright
1634441226,rural,hhsize_1,social_rented
