areacode,hhsize_1,hhsize_2,hhsize_3,hhsize_4,hhsize_5,hhsize_6,hhsize_7,hhsize_8
S00173145,38,16,5,5,1,0,0,0
S00173146,15,17,16,6,4,0,0,0
S00173147,23,14,3,5,0,0,1,1
S00173148,22,11,5,4,3,0,0,1
S00173149,29,18,9,6,2,1,0,0
S00173150,3,12,6,1,1,3,1,0
S00173151,8,14,5,2,0,1,1,0
S00173152,16,12,7,0,1,0,0,0
S00173153,26,24,1,1,1,1,2,0
S00173154,38,20,3,2,0,2,0,0
S00173155,50,11,4,0,2,0,0,1
S00173156,44,3,3,1,0,0,0,0
S00173157,10,31,9,6,3,0,0,1
S00173158,7,15,7,8,0,0,0,1
S00173159,30,13,2,8,3,0,0,0
S00173160,21,12,6,2,4,0,1,0
S00173161,12,18,5,4,4,1,0,0
S00173162,24,16,5,0,1,1,1,1
S00173163,15,15,2,5,0,0,1,1
S00173164,53,22,4,0,1,1,0,1
S00173165,14,16,5,10,3,0,0,0
S00173166,42,10,2,0,0,0,1,2
S00173167,48,16,8,3,0,0,1,0
S00173168,32,16,4,4,1,0,0,0
S00173169,54,21,3,0,0,0,1,0
S00173170,23,11,3,4,0,0,1,1
S00173171,13,33,16,10,5,1,0,1
S00173172,12,21,10,5,2,0,0,0
S00173173,26,16,7,5,4,0,0,0
S00173174,39,24,6,3,1,0,1,0
S00173175,32,18,7,7,0,0,0,0
S00173176,8,18,5,5,3,1,0,0
S00173177,17,8,7,2,0,1,0,1
S00173178,41,21,10,2,1,1,0,0
S00173179,41,18,3,0,2,0,0,0
S00173180,9,7,6,6,2,0,0,0
S00173181,14,15,5,2,0,0,0,0
S00173182,2,8,15,5,2,0,0,0
S00173183,16,29,10,7,0,1,0,0
S00173184,27,11,7,4,1,0,0,0
S00173185,33,15,3,2,0,0,0,0
S00173186,17,15,4,2,1,0,0,3
S00173187,26,20,16,3,0,3,0,0
S00173188,8,9,4,5,2,0,0,1
S00173189,40,14,1,5,1,0,0,1
S00173190,15,18,6,6,1,1,0,0
S00173191,42,8,4,2,1,0,0,0
S00173192,61,25,0,0,0,0,0,0
S00173193,33,27,5,8,0,0,0,2
S00173194,8,17,3,4,0,1,0,0
S00173195,42,23,4,5,0,1,0,0
S00173196,21,30,10,7,0,0,0,0
S00173197,11,10,9,3,2,0,0,0
S00173198,35,1,4,3,0,0,0,0
S00173199,36,14,0,1,0,0,0,1
S00173200,5,22,12,12,1,2,1,0
S00173201,12,29,10,6,0,1,2,0
S00173202,38,20,5,2,1,0,1,0
S00173203,50,30,2,1,0,0,2,0
S00173204,23,13,3,0,0,0,0,1
S00173205,22,20,6,3,0,0,0,0
S00173206,13,14,7,3,0,1,1,0
S00173207,40,16,15,3,0,0,0,1
S00173208,30,12,2,2,0,0,0,0
S00173209,12,25,20,8,2,1,0,0
S00173210,33,16,3,2,1,0,0,0
S00173211,23,20,6,3,0,0,0,1
S00173212,8,13,5,1,3,0,0,0
S00173213,7,27,11,12,0,1,0,0
S00173214,27,20,0,1,1,0,0,0
S00173215,22,31,8,7,0,1,0,0
S00173216,25,28,9,7,2,2,1,0
S00173217,21,13,6,7,2,0,0,0
S00173218,24,24,12,2,0,1,0,0
S00173219,32,26,9,6,1,0,0,1
S00173220,30,9,3,4,0,0,0,0
S00173221,41,11,21,5,0,2,0,0
S00173222,26,24,5,5,0,0,2,0
S00173223,23,25,9,1,2,1,2,0
S00173224,33,12,7,1,1,2,0,0
S00173225,28,10,4,1,0,1,0,0
S00173226,18,14,5,2,0,1,0,0
S00173227,11,6,5,3,1,1,0,0
S00173228,25,11,4,2,1,0,1,0
S00173229,12,34,12,10,4,1,0,0
S00173230,12,13,9,0,0,2,0,0
S00173231,29,18,10,6,2,0,0,0
S00173232,5,22,6,3,0,1,0,1
S00173233,24,21,7,1,1,1,1,0
S00173234,39,19,10,2,0,1,0,0
S00173235,21,15,5,4,1,0,0,0
S00173236,34,14,9,6,1,1,0,1
S00173237,42,6,2,5,0,0,0,0
S00173238,19,19,13,9,2,0,1,0
S00173239,29,9,6,1,0,3,0,0
S00173240,19,14,8,3,1,0,0,0
S00173241,66,13,3,0,1,0,0,1
S00173242,1,11,7,8,2,0,0,0
S00173243,19,22,6,6,0,0,0,2
S00173244,11,19,6,2,0,0,0,0
S00173245,27,23,5,6,0,0,0,0
S00173246,10,20,17,9,4,3,1,1
S00173247,22,20,16,7,2,1,0,1
S00173248,22,19,5,10,0,0,0,0
S00173249,5,13,3,7,4,1,0,0
S00173250,75,9,0,1,0,1,0,0
S00173251,47,16,2,2,0,0,1,0
S00173252,11,22,9,7,0,0,0,0
S00173253,26,12,1,1,0,1,0,1
S00173254,13,21,4,3,1,4,0,0
S00173255,27,20,7,3,1,1,0,0
S00173256,10,12,8,7,2,0,0,0
S00173257,22,17,5,2,0,0,1,0
S00173258,37,8,4,4,0,1,2,1
S00173259,19,24,14,9,3,0,0,0
S00173260,13,19,5,5,1,0,1,0
S00173261,17,12,1,2,0,2,1,1
S00173262,56,16,2,0,0,0,0,0
S00173263,23,25,3,7,0,0,1,1
S00173264,30,10,5,1,0,1,0,0
S00173265,18,29,13,6,1,0,0,0
S00173266,59,10,5,0,0,1,0,0
S00173267,41,12,8,2,1,1,0,0
S00173268,34,11,4,0,0,1,0,0
S00173269,46,21,5,0,1,0,0,0
S00173270,7,21,20,24,4,2,0,0
S00173271,31,10,8,1,1,0,0,1
S00173272,21,24,12,13,2,2,0,0
S00173273,3,19,13,33,9,0,0,0
S00173274,38,7,2,2,0,1,0,0
S00173275,28,15,9,9,2,2,1,1
S00173276,34,29,3,6,1,0,1,0
S00173277,41,24,4,5,0,0,0,0
S00173278,45,24,0,1,0,0,0,0
S00173279,9,12,8,6,0,0,0,0
S00173280,30,18,17,6,0,0,0,0
S00173281,13,21,12,8,1,0,0,0
S00173282,32,16,11,3,2,0,0,1
S00173283,17,27,19,10,0,0,0,0
S00173284,17,8,6,4,2,0,0,1
S00173285,19,24,5,9,0,0,1,0
S00173286,16,15,6,6,5,0,0,0
S00173287,33,12,1,0,1,2,1,1
S00173288,14,16,10,7,6,2,0,0
S00173289,25,25,7,5,1,0,1,0
S00173290,26,16,8,3,2,0,0,1
S00173291,9,23,2,11,0,1,0,1
S00173292,2,14,7,14,3,0,0,1
S00173293,23,25,5,5,3,1,1,0
S00173294,22,30,14,3,0,0,0,0
S00173295,25,16,6,3,2,1,0,0
S00173296,16,9,10,4,1,0,0,0
S00173297,12,17,11,7,1,0,0,0
S00173298,4,14,8,7,0,1,0,0
S00173299,28,11,4,1,0,0,0,0
S00173300,40,2,3,1,1,0,0,1
S00173301,16,17,4,4,0,0,0,0
S00173302,18,12,3,9,2,0,1,1
S00173303,34,8,6,2,0,0,1,0
S00173304,21,20,1,0,0,0,0,0
S00173305,13,20,4,8,1,0,0,0
S00173306,7,8,5,6,2,1,0,0
S00173307,42,28,6,4,0,0,0,0
S00173308,14,6,4,5,0,1,1,0
S00173309,14,29,10,14,3,1,1,0
S00173310,11,16,5,10,1,0,0,0
S00173311,10,11,10,1,1,0,0,0
S00173312,33,16,9,3,0,0,0,0
S00173313,15,28,5,7,6,1,2,0
S00173314,17,19,9,2,3,0,0,1
S00173315,19,14,6,3,3,0,3,1
S00173316,15,16,2,4,1,0,2,1
S00173317,18,13,4,1,1,0,0,0
S00173318,10,16,4,10,1,0,0,0
S00173319,15,11,4,4,0,0,0,0
S00173320,18,7,7,8,3,0,1,1
S00173321,25,8,4,3,1,0,1,0
S00173322,6,17,4,5,0,0,0,0
S00173323,15,10,9,1,0,0,3,0
S00173324,14,32,6,3,0,0,0,0
S00173325,26,24,9,1,1,0,0,0
S00173326,37,8,3,1,0,1,0,1
S00173327,16,19,10,5,1,0,0,1
S00173328,5,16,10,9,0,2,2,0
S00173329,53,15,9,0,0,0,0,0
S00173330,19,23,6,1,1,0,1,0
S00173331,15,17,12,5,6,0,0,0
S00173332,39,14,5,2,0,0,0,0
S00173333,14,9,7,5,3,0,0,0
S00173334,25,13,4,1,0,2,0,0
S00173335,19,15,5,9,3,0,0,1
S00173336,11,20,11,6,4,0,0,0
S00173337,7,26,8,5,2,1,0,0
S00173338,23,15,8,2,0,0,2,0
S00173339,13,20,13,4,1,0,0,0
S00173340,17,14,5,3,1,0,0,0
S00173341,25,16,13,8,6,2,0,1
S00173342,54,17,2,2,1,1,0,0
S00173343,9,18,7,7,1,0,0,0
S00173344,12,30,10,16,4,1,1,0
S00173345,21,6,5,2,0,0,1,0
S00173346,13,25,7,8,1,0,0,0
S00173347,15,16,8,12,1,1,1,0
S00173348,12,10,0,5,0,2,1,0
S00173349,11,14,10,7,3,2,0,2
S00173350,12,11,7,0,2,1,0,1
S00173351,16,15,9,3,2,0,0,0
S00173352,19,15,9,3,1,0,0,0
S00173353,11,15,11,5,5,0,0,0
S00173354,31,21,4,2,1,1,0,0
S00173355,20,21,12,8,4,0,0,0
S00173356,14,12,10,7,0,1,0,0
S00173357,43,8,3,1,0,0,0,1
S00173358,19,30,4,5,2,0,0,0
S00173359,26,19,7,16,2,0,0,0
S00173360,18,10,5,0,1,0,0,1
S00173361,17,29,20,8,1,2,0,0
S00173362,5,18,12,23,3,1,0,0
S00173363,13,11,3,4,0,2,1,0
S00173364,53,21,0,1,0,0,3,0
S00173365,8,11,3,5,1,0,0,1
S00173366,30,16,14,5,4,1,0,0
S00173367,16,12,8,0,1,0,0,0
S00173368,14,16,8,9,0,2,0,0
S00173369,1,10,7,21,8,2,0,1
S00173370,21,15,8,2,1,0,0,0
S00173371,17,24,0,8,0,0,0,0
S00173372,22,21,9,14,3,1,0,0
S00173373,36,19,7,1,0,0,0,0
S00173374,26,15,1,4,0,1,0,0
S00173375,19,36,3,7,1,0,0,0
S00173376,18,8,8,5,4,2,0,0
S00173377,16,17,4,3,2,0,0,1
S00173378,15,31,7,10,0,1,1,1
S00173379,20,14,2,7,1,0,0,1
S00173380,11,14,12,11,4,3,0,0
S00173381,9,19,9,13,4,0,0,0
S00173382,7,9,8,2,0,1,0,1
S00173383,20,26,11,13,3,1,0,1
S00173384,36,6,5,5,0,0,0,0
S00173385,10,10,11,9,9,1,0,2
S00173386,16,14,5,5,1,1,0,1
S00173387,20,20,24,5,7,1,0,1
S00173388,2,14,27,25,4,1,1,0
S00173389,22,16,2,2,0,0,0,0
S00173390,23,17,12,5,0,0,0,0
S00173391,12,28,9,1,1,0,0,0
S00173392,42,26,0,10,3,3,0,0
S00173393,12,18,11,19,8,1,0,0
S00173394,13,13,9,3,2,0,1,0
S00173395,16,8,7,4,4,0,1,0
S00173396,17,27,12,16,0,3,0,0
S00173397,27,9,4,5,0,0,0,1
S00173398,8,16,5,6,0,0,0,1
S00173399,18,17,4,0,1,0,0,0
S00173400,20,11,3,7,1,0,1,1
S00173401,12,22,9,6,2,0,0,0
S00173402,31,7,4,3,0,0,0,0
S00173403,25,12,2,5,2,0,0,1
S00173404,13,20,4,8,1,1,0,0
S00173405,17,8,3,6,1,1,0,0
S00173406,11,16,7,4,1,1,0,0
S00173407,14,20,15,10,2,0,0,0
S00173408,23,10,3,7,1,2,0,1
S00173409,11,19,4,10,3,0,0,0
S00173410,32,30,3,5,2,1,0,0
S00173411,12,34,8,8,4,0,1,0
S00173412,6,18,6,2,4,1,0,0
S00173413,22,25,6,1,1,0,0,0
S00173414,9,19,13,4,3,2,1,2
S00173415,20,20,6,5,1,0,0,1
S00173416,39,18,5,2,4,0,0,0
S00173417,13,20,12,10,3,1,1,1
S00173418,10,14,13,6,3,1,0,0
S00173419,10,16,11,18,3,0,0,0
S00173420,14,26,13,15,0,0,0,0
S00173421,15,15,13,11,3,0,0,1
S00173422,17,9,5,2,1,0,0,0
S00173423,25,5,4,1,1,0,0,1
S00173424,19,23,10,5,2,2,0,0
S00173425,22,10,3,0,3,0,0,1
S00173426,15,13,4,4,0,1,0,0
S00173427,45,9,4,2,0,0,1,0
S00173428,13,15,3,10,1,0,0,0
S00173429,27,19,6,7,1,0,0,0
S00173430,7,25,12,5,2,0,1,0
S00173431,15,28,15,10,0,1,1,0
S00173432,33,23,3,4,2,0,0,0
S00173433,28,28,6,3,2,0,0,0
S00173434,10,18,6,3,0,1,0,2
S00173435,10,9,7,11,3,2,0,0
S00173436,26,13,10,5,1,1,0,0
S00173437,21,15,3,6,0,0,0,0
S00173438,7,15,11,6,1,0,1,0
S00173439,30,17,10,12,0,0,0,0
S00173440,23,9,10,11,2,0,0,0
S00173441,14,13,12,7,3,1,0,0
S00173442,19,15,8,7,1,0,0,0
S00173443,4,23,15,11,5,0,0,0
S00173444,14,34,10,5,1,0,0,0
S00173445,13,5,11,1,0,0,0,1
S00173446,21,25,2,9,1,1,0,1
S00173447,23,6,5,3,3,0,1,0
S00173448,14,25,12,31,4,1,1,0
S00173449,3,12,12,6,7,2,0,1
S00173450,17,17,6,6,4,0,0,0
S00173451,21,11,7,2,0,0,1,0
S00173452,19,17,4,5,1,0,0,1
S00173453,22,25,20,4,3,1,1,0
S00173454,21,34,13,9,0,0,0,1
S00173455,13,17,11,6,5,0,0,0
S00173456,13,18,9,10,0,1,0,0
S00173457,25,23,12,7,5,1,0,1
S00173458,6,22,12,10,2,0,0,1
S00173459,35,5,3,2,1,0,1,0
S00173460,20,6,5,11,1,0,0,0
S00173461,22,19,1,4,1,0,0,0
S00173462,13,5,2,4,1,2,2,0
S00173463,25,8,3,5,1,0,0,2
S00173464,24,23,11,11,6,0,0,1
S00173465,23,15,6,7,0,0,0,0
S00173466,17,18,5,5,1,0,1,0
S00173467,18,13,10,14,1,1,1,1
S00173468,17,17,7,19,4,0,1,0
S00173469,23,16,7,6,0,1,1,0
S00173470,23,20,7,6,1,1,2,0
S00173471,36,20,16,6,1,1,0,0
S00173472,17,8,5,2,1,0,0,1
S00173473,7,22,8,11,0,0,1,0
S00173474,4,27,8,19,3,0,0,2
S00173475,39,21,15,4,1,0,0,1
S00173476,24,12,13,8,3,0,0,0
S00173477,22,18,14,7,1,1,0,1
S00173478,7,11,7,5,0,0,0,0
S00173479,4,14,12,16,2,0,2,1
S00173480,20,24,5,3,2,0,0,2
S00173481,11,31,13,11,4,0,1,0
S00173482,8,14,4,2,1,0,0,0
S00173483,2,9,10,10,3,1,0,0
S00173484,26,10,1,2,0,1,0,1
S00173485,18,19,6,1,0,0,0,0
S00173486,18,20,8,5,0,0,0,0
S00173487,24,21,19,11,0,1,0,1
S00173488,12,21,5,9,2,0,0,0
S00173489,31,13,16,2,1,1,1,0
S00173490,26,16,3,5,1,1,0,0
S00173491,25,8,6,5,0,0,0,0
S00173492,32,8,5,4,1,2,0,0
S00173493,9,17,8,4,0,0,0,0
S00173494,10,25,6,3,5,2,0,0
S00173495,20,11,5,3,1,0,0,1
S00173496,46,16,8,6,1,1,1,0
S00173497,14,27,7,14,4,1,1,1
S00173498,29,16,6,4,0,0,0,0
S00173499,21,5,3,1,4,0,0,1
S00173500,32,17,7,5,0,1,1,0
S00173501,30,21,5,2,3,1,0,0
S00173502,22,24,6,3,0,2,0,0
S00173503,23,31,12,10,2,2,0,0
S00173504,9,15,9,0,0,0,1,0
S00173505,18,22,11,9,1,0,0,0
S00173506,17,15,11,7,0,0,0,0
S00173507,36,15,9,6,2,1,0,3
S00173508,20,18,5,9,4,0,0,1
S00173509,10,17,8,17,3,0,0,1
S00173510,7,15,15,8,0,0,0,2
S00173511,27,11,17,7,2,1,0,0
S00173512,13,22,9,7,4,1,0,0
S00173513,19,15,4,3,2,0,1,0
S00173514,22,7,1,4,2,0,0,1
S00173515,14,21,4,5,2,0,0,1
S00173516,42,7,1,0,0,1,2,0
S00173517,26,24,10,4,2,1,0,0
S00173518,22,19,12,6,1,0,0,0
S00173519,19,15,6,4,1,1,0,1
S00173520,22,7,13,6,4,0,0,0
S00173521,24,22,15,11,2,2,0,1
S00173522,17,36,10,5,1,0,0,0
S00173523,12,15,10,7,0,0,0,0
S00173524,18,23,12,9,1,2,0,0
S00173525,5,19,8,11,2,0,0,0
S00173526,17,14,9,4,2,0,0,0
S00173527,29,27,8,5,1,0,0,2
S00173528,16,9,5,2,0,1,0,0
S00173529,26,9,8,4,0,0,0,0
S00173530,17,27,12,11,1,0,0,1
S00173531,13,14,5,7,0,1,0,0
S00173532,13,13,7,7,2,1,0,0
S00173533,12,15,16,10,6,0,0,0
S00173534,15,12,6,5,0,0,2,0
S00173535,22,29,7,10,0,0,0,1
S00173536,21,14,10,5,1,0,2,0
S00173537,9,21,7,5,1,1,0,0
S00173538,8,23,10,10,1,1,0,0
S00173539,29,10,4,1,1,0,1,0
S00173540,22,14,14,11,2,2,0,0
S00173541,28,3,10,3,0,1,0,1
S00173542,10,25,13,19,6,0,0,4
S00173543,29,17,4,7,1,2,0,0
S00173544,15,21,12,1,1,2,0,0
S00173545,7,23,11,2,0,2,0,0
S00173546,7,33,12,5,1,0,0,0
S00173547,29,6,4,2,1,0,1,1
S00173548,11,27,4,1,0,0,0,1
S00173549,32,24,7,4,1,1,0,2
S00173550,7,13,5,6,1,1,2,0
S00173551,22,28,5,11,0,1,1,0
S00173552,12,31,22,13,0,0,0,0
S00173553,7,18,12,4,3,0,0,0
S00173554,18,21,6,2,0,0,0,0
S00173555,22,15,10,3,2,2,0,1
S00173556,27,30,11,8,1,0,0,1
S00173557,19,12,6,2,5,0,0,1
S00173558,10,21,10,2,2,0,0,0
S00173559,14,8,15,9,1,1,1,0
S00173560,21,25,10,13,5,0,0,1
S00173561,13,18,10,8,5,0,0,0
S00173562,11,23,10,8,0,0,0,0
S00173563,10,20,15,26,2,1,0,0
S00173564,27,15,10,5,3,0,0,1
S00173565,12,20,6,1,0,0,0,0
S00173566,4,7,7,7,3,2,0,0
S00173567,31,20,12,8,4,1,1,1
S00173568,27,19,6,11,4,3,0,0
S00173569,22,17,12,9,3,0,0,0
S00173570,11,23,10,13,1,0,0,2
S00173571,15,18,8,7,4,0,0,0
S00173572,25,15,7,4,3,1,1,0
S00173573,30,9,2,3,1,1,2,0
S00173574,37,8,7,1,2,0,0,0
S00173575,4,11,6,5,2,0,0,0
S00173576,12,16,4,9,5,3,1,0
S00173577,33,22,18,3,0,0,0,0
S00173578,17,33,10,8,0,0,0,0
S00173579,5,9,8,5,2,1,2,0
S00173580,9,5,13,11,3,2,0,0
S00173581,27,15,4,0,0,1,0,0
S00173582,22,28,11,13,0,0,0,1
S00173583,22,36,11,3,2,1,2,0
S00173584,27,27,10,6,2,0,0,0
S00173585,10,9,9,7,2,1,1,0
S00173586,15,17,7,10,0,0,0,0
S00173587,6,7,6,6,1,1,0,0
S00173588,7,12,12,4,3,1,0,0
S00173589,15,13,9,0,0,1,0,0
S00173590,5,8,5,11,0,0,0,0
S00173591,46,17,7,0,0,1,0,0
S00173592,12,12,9,9,5,0,0,0
S00173593,27,8,1,2,0,1,1,0
S00173594,23,6,3,5,0,0,1,0
S00173595,16,15,5,4,2,2,0,0
S00173596,9,21,16,7,4,2,0,0
S00173597,36,18,3,0,0,0,0,0
S00173598,33,18,7,8,2,1,1,0
S00173599,18,18,8,5,0,0,1,0
S00173600,17,18,17,4,3,0,1,0
S00173601,12,14,10,5,0,1,0,0
S00173602,17,9,11,5,1,2,0,1
S00173603,11,11,8,4,2,1,0,0
S00173604,14,25,10,4,1,0,0,1
S00173605,25,6,17,5,2,1,0,0
S00173606,14,10,7,7,1,1,2,0
S00173607,9,19,15,18,4,1,0,0
S00173608,12,8,17,3,1,0,0,1
S00173609,20,15,17,11,1,0,0,1
S00173610,8,14,14,7,0,0,0,0
S00173611,10,12,4,3,0,1,0,0
S00173612,19,19,14,7,8,0,2,0
S00173613,23,25,10,3,0,0,0,0
S00173614,12,18,9,3,1,2,0,0
S00173615,14,17,6,7,0,1,1,0
S00173616,12,18,13,11,3,0,0,0
S00173617,8,18,5,8,3,0,0,2
S00173618,19,28,16,3,4,2,1,1
S00173619,38,19,10,8,0,0,0,1
S00173620,20,14,8,11,0,0,1,0
S00173621,23,30,11,2,4,0,0,0
S00173622,10,19,9,7,1,1,0,0
S00173623,7,21,5,2,5,0,1,0
S00173624,7,16,3,2,2,0,1,1
S00173625,7,19,11,18,4,0,0,0
S00173626,13,14,8,8,0,2,0,1
S00173627,14,10,13,4,1,1,1,1
S00173628,5,13,12,18,6,0,1,0
S00173629,9,13,10,6,1,1,0,1
S00173630,13,18,4,6,1,0,1,0
S00173631,3,15,16,12,2,0,0,0
S00173632,15,18,7,8,1,0,0,0
S00173633,18,13,7,7,0,0,1,1
S00173634,7,15,10,11,1,1,1,0
S00173635,7,19,6,4,0,1,1,0
S00173636,17,19,6,3,3,1,0,0
S00173637,12,19,15,11,2,0,1,0
S00173638,14,25,5,3,0,0,0,2
S00173639,24,26,8,7,0,1,0,0
S00173640,9,17,12,7,3,0,1,0
S00173641,7,23,18,8,1,2,1,0
S00173642,15,17,10,12,0,0,0,1
S00173643,18,26,9,11,2,0,1,0
S00173644,7,33,11,12,0,0,0,1
S00173645,10,30,8,8,2,0,1,0
S00173646,25,26,11,10,3,0,0,0
S00173647,20,31,4,15,1,1,1,0
S00173648,18,13,9,3,5,2,1,1
S00173649,14,22,2,4,0,1,0,1
S00173650,6,15,2,4,0,0,1,0
S00173651,20,31,12,14,1,0,0,0
S00173652,22,23,9,6,4,0,1,0
S00173653,10,24,8,12,2,0,2,0
S00173654,23,34,9,6,1,0,1,0
S00173655,11,21,11,6,0,1,0,0
S00173656,31,24,7,11,1,1,1,1
S00173657,47,19,4,1,0,1,1,0
S00173658,38,12,3,0,0,1,0,0
S00173659,20,15,7,4,0,0,0,0
S00173660,19,35,9,8,0,0,0,0
S00173661,37,8,8,1,1,0,0,0
S00173662,17,20,2,5,1,0,0,1
S00173663,36,18,5,5,1,1,0,0
S00173664,27,17,12,13,7,1,0,0
S00173665,38,21,6,6,0,0,0,1
S00173666,22,20,6,8,0,1,0,0
S00173667,10,24,8,8,0,1,2,0
S00173668,7,15,6,3,1,0,0,1
S00173669,11,11,3,4,1,0,0,0
S00173670,14,38,11,4,0,2,0,0
S00173671,11,18,7,3,1,0,1,0
S00173672,13,17,8,4,1,0,0,0
S00173673,15,19,6,3,1,0,0,0
S00173674,13,20,2,2,1,0,0,0
S00173675,20,9,5,1,0,0,0,0
S00173676,8,25,7,3,0,0,0,1
S00173677,25,16,7,2,1,0,1,0
S00173678,11,7,6,0,6,0,0,1
S00173679,11,14,6,0,3,0,1,0
S00173680,16,18,17,11,2,0,0,0
S00173681,17,19,3,2,1,0,0,0
S00173682,13,27,0,0,1,2,0,0
S00173683,17,33,13,9,5,4,0,1
S00173684,27,30,8,1,1,0,0,1
S00173685,10,16,5,1,0,0,0,0
S00173686,6,38,9,12,0,3,1,0
S00173687,16,16,2,4,0,1,0,1
S00173688,13,15,7,0,2,0,0,0
S00173689,13,11,6,3,0,2,1,0
S00173690,11,15,9,5,2,1,0,1
S00173691,16,19,6,3,2,0,0,0
S00173692,18,41,2,4,0,1,1,0
S00173693,22,18,6,5,4,0,2,0
S00173694,23,29,8,4,1,0,1,0
S00173695,34,18,7,4,4,1,0,1
S00173696,14,25,13,8,2,0,0,1
S00173697,11,23,5,6,1,3,0,0
S00173698,62,9,1,0,1,0,0,1
S00173699,9,25,12,11,4,1,0,1
S00173700,13,23,13,17,3,0,0,1
S00173701,50,26,3,0,0,0,2,0
S00173702,25,33,12,6,0,0,1,0
S00173703,23,28,17,6,4,0,1,0
S00173704,31,32,9,8,0,1,0,1
S00173705,35,18,3,5,3,0,0,0
S00173706,25,19,6,2,0,0,0,0
S00173707,10,24,6,20,4,1,2,0
S00173708,12,24,9,3,1,1,1,0
S00173709,24,4,4,7,1,0,1,1
S00173710,13,21,0,0,1,0,2,1
S00173711,11,18,7,3,2,0,1,0
S00173712,8,21,5,7,3,1,0,1
S00173713,14,18,18,16,0,4,0,0
S00173714,7,3,6,7,2,3,0,1
S00173715,19,37,14,6,1,2,0,0
S00173716,12,14,5,5,2,1,0,0
S00173717,16,17,16,5,3,0,0,0
S00173718,17,12,7,3,0,0,0,0
S00173719,10,15,7,6,2,0,1,0
S00173720,11,18,8,4,1,1,0,0
S00173721,18,35,4,4,2,2,0,0
S00173722,18,20,16,13,3,2,1,0
S00173723,21,20,13,6,0,2,0,0
S00173724,12,21,6,0,1,0,1,0
S00173725,13,21,5,2,1,0,1,2
S00173726,19,19,3,5,1,2,1,1
S00173727,18,15,3,3,0,1,1,0
S00173728,7,13,8,4,2,1,0,0
S00173729,10,20,1,6,0,0,0,0
S00173730,16,28,3,6,0,0,0,0
S00173731,17,23,7,8,2,2,0,0
S00173732,19,20,5,4,2,1,0,2
S00173733,20,24,8,4,0,3,2,0
S00173734,22,24,6,2,2,0,0,0
S00173735,27,23,5,6,0,0,0,1
S00173736,9,25,9,6,3,0,1,1
S00173737,11,31,12,11,1,0,1,1
S00173738,19,20,7,1,1,0,0,1
S00173739,19,22,13,5,0,2,0,0
S00173740,18,25,6,11,2,1,1,1
S00173741,27,19,5,4,0,0,0,0
S00173742,16,38,9,10,3,0,0,0
S00173743,10,27,7,5,0,0,2,1
S00173744,15,36,6,6,2,1,0,1
S00173745,15,33,10,6,6,0,0,0
S00173746,11,19,5,16,3,0,0,0
S00173747,13,29,8,4,2,0,1,1
S00173748,18,25,11,8,1,0,0,0
S00173749,16,48,4,4,3,3,0,0
S00173750,14,35,7,2,6,1,2,0
S00173751,11,16,11,3,1,0,0,0
S00173752,4,19,5,4,7,2,0,2
S00173753,16,24,10,6,2,1,2,0
S00173754,6,26,8,2,4,0,0,0
S00173755,25,23,8,7,2,0,1,0
S00173756,3,19,0,3,3,0,1,2
S00173757,19,24,5,3,0,1,0,0
S00173758,17,10,8,1,2,0,0,0
S00173759,25,11,4,1,0,1,0,0
S00173760,21,22,4,2,1,3,0,2
S00173761,14,16,5,6,1,0,1,0
S00173762,13,19,9,8,4,0,0,0
S00173763,14,25,9,3,0,1,0,1
S00173764,22,15,6,5,1,0,0,2
S00173765,20,22,11,5,1,1,1,0
S00173766,10,21,9,9,2,2,1,1
S00173767,10,18,14,9,4,1,0,0
S00173768,9,16,8,15,6,0,0,0
S00173769,9,13,5,12,2,1,1,0
S00173770,17,29,8,15,2,1,0,1
S00173771,24,20,17,7,7,0,1,0
S00173772,6,19,11,13,1,1,0,0
S00173773,18,33,3,6,1,0,0,0
S00173774,23,34,9,11,4,1,0,1
S00173775,11,15,7,9,3,0,1,1
S00173776,16,17,7,5,3,0,0,2
S00173777,19,27,9,3,1,2,0,0
S00173778,15,28,12,10,2,1,0,1
S00173779,12,22,6,6,2,0,0,0
S00173780,7,34,9,2,0,0,1,2
S00173781,9,10,6,3,1,2,0,0
S00173782,9,17,7,5,3,0,0,0
S00173783,29,17,4,4,0,0,1,1
S00173784,6,10,8,4,0,0,1,0
S00173785,35,14,4,1,1,0,0,1
S00173786,39,13,12,7,0,0,1,0
S00173787,35,16,5,0,0,1,0,1
S00173788,26,26,7,5,0,1,1,0
S00173789,17,13,6,4,1,1,2,0
S00173790,3,24,21,12,5,0,0,0
S00173791,17,15,4,11,2,1,0,0
S00173792,34,14,11,1,2,0,0,0
S00173793,6,18,7,6,0,0,0,1
S00173794,30,23,4,4,1,0,0,0
S00173795,8,19,4,6,1,0,0,0
S00173796,47,18,0,1,0,0,1,0
S00173797,15,15,8,2,2,0,0,0
S00173798,13,22,10,20,0,0,0,0
S00173799,27,31,10,4,5,0,0,0
S00173800,18,14,9,5,1,1,0,0
S00173801,10,21,9,4,1,0,0,0
S00173802,18,21,8,2,1,0,2,1
S00173803,14,43,6,18,1,0,0,0
S00173804,17,30,10,8,0,1,0,0
S00173805,10,17,9,4,2,0,0,0
S00173806,10,26,10,10,0,1,0,0
S00173807,39,20,4,5,1,0,0,1
