areacode,urban,rural
S00174811,0,47
S00174812,0,61
S00174813,0,41
S00174814,0,43
S00174815,0,35
S00174816,0,85
S00174817,0,59
S00174818,0,56
S00174819,0,36
S00174820,0,75
S00174821,0,51
S00174822,0,50
S00174823,0,47
S00174824,0,38
S00174825,0,33
S00174826,0,52
S00174827,0,39
S00174828,0,49
S00174829,0,43
S00174830,0,28
S00174831,0,87
S00174832,0,62
S00174833,0,80
S00174834,0,39
S00174835,0,63
S00174836,0,71
S00174837,0,47
S00174838,0,79
S00174839,0,47
S00174840,0,29
S00174841,0,43
S00174842,0,41
S00174843,0,28
S00174844,0,61
S00174845,0,63
S00174846,0,46
S00174847,0,60
S00174848,0,61
S00174849,0,39
S00174850,0,31
S00174851,0,53
S00174852,0,81
S00174853,0,28
S00174854,0,32
S00174855,0,53
S00174856,0,29
S00174857,0,40
S00174858,0,41
S00174859,0,103
S00174860,0,105
S00174861,0,62
S00174862,0,41
S00174863,0,39
S00174864,0,71
S00174865,0,68
S00174866,0,68
S00174867,0,46
S00174868,0,61
S00174869,0,105
S00174870,0,29
S00174871,0,74
S00174872,0,51
S00174873,0,41
S00174874,0,81
S00174875,0,83
S00174876,0,54
S00174877,0,51
S00174878,0,74
S00174879,0,51
S00174880,0,39
S00174881,0,54
S00174882,0,80
S00174883,0,50
S00174884,0,54
S00174885,0,46
S00174886,0,52
S00174887,0,66
S00174888,0,75
S00174889,0,65
S00174890,0,59
S00174891,0,64
S00174892,0,69
S00174893,0,39
S00174894,0,63
S00174895,0,63
S00174896,0,59
S00174897,0,28
S00174898,0,67
S00174899,0,28
S00174900,0,67
S00174901,0,38
S00174902,0,67
S00174903,0,53
S00174904,0,49
S00174905,0,50
S00174906,56,0
S00174907,42,0
S00174908,69,0
S00174909,39,0
S00174910,40,0
S00174911,0,41
S00174912,49,0
S00174913,44,0
S00174914,0,76
S00174915,47,0
S00174916,50,0
S00174917,59,0
S00174918,63,0
S00174919,45,0
S00174920,56,0
S00174921,49,0
S00174922,52,0
S00174923,0,60
S00174924,76,0
S00174925,40,0
S00174926,59,0
S00174927,69,0
S00174928,55,0
S00174929,61,0
S00174930,0,47
S00174931,54,0
S00174932,64,0
S00174933,44,0
S00174934,41,0
S00174935,34,0
S00174936,37,0
S00174937,53,0
S00174938,0,59
S00174939,59,0
S00174940,76,0
S00174941,81,0
S00174942,49,0
S00174943,38,0
S00174944,38,0
S00174945,44,0
S00174946,44,0
S00174947,58,0
S00174948,60,0
S00174949,57,0
S00174950,32,0
S00174951,37,0
S00174952,61,0
S00174953,51,0
S00174954,73,0
S00174955,31,0
S00174956,79,0
S00174957,38,0
S00174958,0,26
S00174959,66,0
S00174960,54,0
S00174961,69,0
S00174962,39,0
S00174963,53,0
S00174964,54,0
S00174965,38,0
S00174966,74,0
S00174967,68,0
S00174968,58,0
S00174969,71,0
S00174970,64,0
S00174971,76,0
S00174972,68,0
S00174973,0,80
S00174974,0,57
S00174975,35,0
S00174976,43,0
S00174977,0,32
S00174978,60,0
S00174979,46,0
S00174980,58,0
S00174981,0,47
S00174982,80,0
S00174983,0,72
S00174984,0,46
S00174985,0,42
S00174986,0,74
S00174987,65,0
S00174988,0,30
S00174989,56,0
S00174990,0,63
S00174991,52,0
S00174992,82,0
S00174993,71,0
S00174994,64,0
S00174995,50,0
S00174996,80,0
S00174997,38,0
S00174998,67,0
S00174999,59,0
S00175000,0,46
S00175001,0,41
S00175002,30,0
S00175003,53,0
S00175004,0,83
S00175005,31,0
S00175006,0,43
S00175007,0,69
S00175008,31,0
S00175009,60,0
S00175010,0,60
S00175011,52,0
S00175012,35,0
S00175013,66,0
S00175014,0,41
S00175015,88,0
S00175016,0,66
S00175017,53,0
S00175018,62,0
S00175019,60,0
S00175020,68,0
S00175021,57,0
S00175022,89,0
S00175023,47,0
S00175024,58,0
S00175025,51,0
S00175026,69,0
S00175027,53,0
S00175028,35,0
S00175029,62,0
S00175030,57,0
S00175031,60,0
S00175032,0,38
S00175033,53,0
S00175034,59,0
S00175035,48,0
S00175036,54,0
S00175037,57,0
S00175038,51,0
S00175039,67,0
S00175040,66,0
S00175041,78,0
S00175042,83,0
S00175043,52,0
S00175044,34,0
S00175045,77,0
S00175046,72,0
S00175047,62,0
S00175048,45,0
S00175049,37,0
S00175050,54,0
S00175051,65,0
S00175052,82,0
S00175053,82,0
S00175054,49,0
S00175055,64,0
S00175056,36,0
S00175057,47,0
S00175058,55,0
S00175059,35,0
S00175060,0,43
S00175061,70,0
S00175062,66,0
S00175063,0,62
S00175064,0,61
S00175065,0,50
S00175066,56,0
S00175067,58,0
S00175068,58,0
S00175069,41,0
S00175070,71,0
S00175071,60,0
S00175072,46,0
S00175073,36,0
S00175074,70,0
S00175075,51,0
S00175076,0,74
S00175077,0,45
S00175078,0,82
S00175079,0,59
S00175080,0,36
S00175081,0,45
S00175082,0,56
S00175083,0,46
S00175084,0,66
S00175085,0,51
S00175086,0,63
S00175087,0,42
S00175088,0,53
S00175089,0,52
S00175090,0,42
S00175091,0,46
S00175092,0,39
S00175093,0,38
S00175094,0,43
S00175095,62,0
S00175096,0,27
S00175097,47,0
S00175098,0,57
S00175099,57,0
S00175100,57,0
S00175101,42,0
S00175102,58,0
S00175103,46,0
S00175104,74,0
S00175105,48,0
S00175106,48,0
S00175107,43,0
S00175108,51,0
S00175109,65,0
S00175110,34,0
S00175111,38,0
S00175112,41,0
S00175113,59,0
S00175114,42,0
S00175115,45,0
S00175116,71,0
S00175117,65,0
S00175118,65,0
S00175119,47,0
S00175120,60,0
S00175121,61,0
S00175122,43,0
S00175123,58,0
S00175124,50,0
S00175125,52,0
S00175126,50,0
S00175127,44,0
S00175128,76,0
S00175129,41,0
S00175130,64,0
S00175131,40,0
S00175132,40,0
S00175133,59,0
S00175134,65,0
S00175135,57,0
S00175136,73,0
S00175137,44,0
S00175138,63,0
S00175139,60,0
S00175140,81,0
S00175141,35,0
S00175142,67,0
S00175143,82,0
S00175144,58,0
S00175145,70,0
S00175146,52,0
S00175147,45,0
S00175148,70,0
S00175149,50,0
S00175150,44,0
S00175151,47,0
S00175152,65,0
S00175153,49,0
S00175154,58,0
S00175155,27,0
S00175156,37,0
S00175157,50,0
S00175158,47,0
S00175159,63,0
S00175160,44,0
S00175161,43,0
S00175162,67,0
S00175163,65,0
S00175164,51,0
S00175165,79,0
S00175166,41,0
S00175167,35,0
S00175168,48,0
S00175169,52,0
S00175170,79,0
S00175171,51,0
S00175172,71,0
S00175173,51,0
S00175174,77,0
S00175175,50,0
S00175176,0,57
S00175177,0,72
S00175178,52,0
S00175179,0,55
S00175180,55,0
S00175181,0,68
S00175182,55,0
S00175183,42,0
S00175184,74,0
S00175185,55,0
S00175186,43,0
S00175187,0,69
S00175188,0,69
S00175189,0,41
S00175190,31,0
S00175191,0,48
S00175192,0,30
S00175193,47,0
S00175194,0,44
S00175195,49,0
S00175196,0,67
S00175197,0,51
S00175198,0,36
S00175199,45,0
S00175200,58,0
S00175201,0,56
S00175202,0,36
S00175203,44,0
S00175204,78,0
S00175205,65,0
S00175206,53,0
S00175207,41,0
S00175208,54,0
S00175209,0,62
S00175210,44,0
S00175211,0,53
S00175212,64,0
S00175213,0,70
S00175214,44,0
S00175215,68,0
S00175216,81,0
S00175217,58,0
S00175218,32,0
S00175219,46,0
S00175220,61,0
S00175221,62,0
S00175222,32,0
S00175223,60,0
S00175224,40,0
S00175225,71,0
S00175226,58,0
S00175227,82,0
S00175228,46,0
S00175229,36,0
S00175230,55,0
S00175231,63,0
S00175232,46,0
S00175233,78,0
S00175234,66,0
S00175235,72,0
S00175236,56,0
S00175237,54,0
S00175238,31,0
S00175239,41,0
S00175240,46,0
S00175241,63,0
S00175242,55,0
S00175243,38,0
S00175244,59,0
S00175245,60,0
S00175246,62,0
S00175247,52,0
S00175248,34,0
S00175249,64,0
S00175250,47,0
S00175251,50,0
S00175252,0,58
S00175253,48,0
S00175254,46,0
S00175255,44,0
S00175256,55,0
S00175257,46,0
S00175258,42,0
S00175259,48,0
S00175260,43,0
S00175261,59,0
S00175262,55,0
S00175263,75,0
S00175264,56,0
S00175265,44,0
S00175266,48,0
S00175267,48,0
S00175268,46,0
S00175269,67,0
S00175270,62,0
S00175271,43,0
S00175272,58,0
S00175273,49,0
S00175274,0,45
S00175275,48,0
S00175276,76,0
S00175277,45,0
S00175278,0,54
S00175279,51,0
S00175280,0,73
S00175281,49,0
S00175282,64,0
S00175283,47,0
S00175284,67,0
S00175285,56,0
S00175286,47,0
S00175287,28,0
S00175288,70,0
S00175289,54,0
S00175290,0,38
S00175291,45,0
S00175292,36,0
S00175293,69,0
S00175294,47,0
S00175295,0,59
S00175296,64,0
S00175297,48,0
S00175298,68,0
S00175299,35,0
S00175300,0,77
S00175301,75,0
S00175302,78,0
S00175303,59,0
S00175304,55,0
S00175305,69,0
S00175306,33,0
S00175307,0,72
S00175308,75,0
S00175309,61,0
S00175310,76,0
S00175311,88,0
S00175312,38,0
S00175313,74,0
S00175314,62,0
S00175315,53,0
S00175316,40,0
S00175317,47,0
S00175318,35,0
S00175319,41,0
S00175320,40,0
S00175321,47,0
S00175322,38,0
S00175323,31,0
S00175324,56,0
S00175325,39,0
S00175326,66,0
S00175327,0,47
S00175328,39,0
S00175329,47,0
S00175330,74,0
S00175331,47,0
S00175332,42,0
S00175333,44,0
S00175334,54,0
S00175335,68,0
S00175336,53,0
S00175337,40,0
S00175338,59,0
S00175339,71,0
S00175340,44,0
S00175341,42,0
S00175342,40,0
S00175343,71,0
S00175344,35,0
S00175345,47,0
S00175346,69,0
S00175347,41,0
S00175348,48,0
S00175349,51,0
S00175350,55,0
S00175351,0,68
S00175352,56,0
S00175353,78,0
S00175354,65,0
S00175355,85,0
S00175356,47,0
S00175357,75,0
S00175358,39,0
S00175359,64,0
S00175360,81,0
S00175361,42,0
S00175362,40,0
S00175363,53,0
S00175364,68,0
S00175365,44,0
S00175366,59,0
S00175367,78,0
S00175368,59,0
S00175369,43,0
S00175370,51,0
S00175371,51,0
S00175372,50,0
S00175373,74,0
S00175374,39,0
S00175375,30,0
S00175376,32,0
S00175377,42,0
S00175378,57,0
S00175379,42,0
S00175380,49,0
S00175381,44,0
S00175382,61,0
S00175383,35,0
S00175384,41,0
S00175385,44,0
S00175386,41,0
S00175387,48,0
S00175388,56,0
S00175389,75,0
S00175390,76,0
S00175391,74,0
S00175392,53,0
S00175393,41,0
S00175394,56,0
S00175395,44,0
S00175396,48,0
S00175397,71,0
S00175398,70,0
S00175399,46,0
S00175400,77,0
S00175401,52,0
S00175402,55,0
S00175403,73,0
S00175404,36,0
S00175405,53,0
S00175406,60,0
S00175407,42,0
S00175408,78,0
S00175409,88,0
S00175410,77,0
S00175411,79,0
S00175412,60,0
S00175413,87,0
S00175414,49,0
S00175415,45,0
S00175416,73,0
S00175417,50,0
S00175418,27,0
S00175419,0,49
S00175420,68,0
S00175421,51,0
S00175422,51,0
S00175423,48,0
S00175424,48,0
S00175425,36,0
S00175426,61,0
S00175427,56,0
S00175428,76,0
S00175429,42,0
S00175430,45,0
S00175431,45,0
S00175432,78,0
S00175433,78,0
S00175434,46,0
S00175435,87,0
S00175436,50,0
S00175437,42,0
S00175438,47,0
S00175439,43,0
S00175440,60,0
S00175441,42,0
S00175442,60,0
S00175443,52,0
S00175444,32,0
S00175445,69,0
S00175446,69,0
S00175447,40,0
S00175448,50,0
S00175449,53,0
S00175450,72,0
S00175451,58,0
S00175452,54,0
S00175453,60,0
S00175454,47,0
S00175455,57,0
S00175456,0,67
S00175457,59,0
S00175458,32,0
S00175459,66,0
S00175460,45,0
S00175461,37,0
S00175462,63,0
S00175463,37,0
S00175464,35,0
S00175465,40,0
S00175466,53,0
S00175467,38,0
S00175468,49,0
S00175469,53,0
S00175470,56,0
S00175471,62,0
S00175472,73,0
S00175473,58,0
S00175474,49,0
S00175475,64,0
S00175476,0,35
S00175477,50,0
S00175478,49,0
S00175479,41,0
S00175480,65,0
S00175481,38,0
S00175482,48,0
S00175483,51,0
S00175484,58,0
S00175485,56,0
S00175486,54,0
S00175487,45,0
S00175488,43,0
S00175489,47,0
S00175490,48,0
S00175491,59,0
S00175492,44,0
S00175493,60,0
S00175494,36,0
S00175495,56,0
S00175496,80,0
S00175497,44,0
S00175498,79,0
S00175499,58,0
S00175500,61,0
S00175501,43,0
S00175502,43,0
S00175503,62,0
S00175504,67,0
S00175505,45,0
S00175506,41,0
S00175507,56,0
S00175508,55,0
S00175509,43,0
S00175510,37,0
S00175511,44,0
S00175512,44,0
S00175513,46,0
S00175514,48,0
S00175515,42,0
S00175516,60,0
S00175517,49,0
S00175518,37,0
S00175519,49,0
S00175520,53,0
S00175521,44,0
S00175522,75,0
S00175523,51,0
S00175524,57,0
S00175525,79,0
S00175526,0,87
S00175527,53,0
S00175528,58,0
S00175529,67,0
S00175530,67,0
S00175531,68,0
S00175532,60,0
S00175533,66,0
S00175534,76,0
S00175535,78,0
S00175536,66,0
S00175537,40,0
S00175538,43,0
S00175539,46,0
S00175540,37,0
S00175541,66,0
S00175542,38,0
S00175543,66,0
S00175544,62,0
S00175545,58,0
S00175546,59,0
S00175547,57,0
S00175548,48,0
S00175549,41,0
S00175550,67,0
S00175551,61,0
S00175552,50,0
S00175553,64,0
S00175554,44,0
S00175555,53,0
S00175556,41,0
S00175557,67,0
S00175558,0,51
S00175559,39,0
S00175560,86,0
S00175561,76,0
S00175562,0,50
S00175563,0,65
S00175564,53,0
S00175565,37,0
S00175566,51,0
S00175567,52,0
S00175568,39,0
S00175569,0,73
S00175570,66,0
S00175571,62,0
S00175572,0,43
S00175573,56,0
S00175574,0,42
S00175575,37,0
S00175576,47,0
S00175577,45,0
S00175578,0,60
S00175579,44,0
S00175580,43,0
S00175581,36,0
S00175582,0,52
S00175583,0,62
S00175584,55,0
S00175585,40,0
S00175586,68,0
S00175587,0,30
S00175588,39,0
S00175589,0,35
S00175590,75,0
S00175591,54,0
S00175592,57,0
S00175593,35,0
S00175594,43,0
S00175595,29,0
S00175596,34,0
S00175597,0,47
S00175598,0,57
S00175599,51,0
S00175600,0,45
S00175601,0,39
S00175602,63,0
S00175603,76,0
S00175604,54,0
S00175605,0,78
S00175606,0,53
S00175607,37,0
S00175608,0,75
S00175609,0,40
S00175610,49,0
S00175611,37,0
S00175612,48,0
S00175613,75,0
S00175614,0,42
S00175615,0,31
S00175616,45,0
S00175617,67,0
S00175618,0,71
S00175619,40,0
S00175620,62,0
S00175621,66,0
S00175622,0,46
S00175623,44,0
S00175624,54,0
S00175625,49,0
S00175626,47,0
S00175627,45,0
S00175628,0,49
S00175629,60,0
S00175630,42,0
S00175631,0,39
S00175632,0,72
S00175633,55,0
S00175634,34,0
S00175635,56,0
S00175636,63,0
S00175637,70,0
S00175638,50,0
S00175639,38,0
S00175640,51,0
S00175641,50,0
S00175642,76,0
S00175643,52,0
S00175644,51,0
S00175645,59,0
S00175646,74,0
S00175647,67,0
S00175648,111,0
S00175649,47,0
S00175650,55,0
S00175651,37,0
S00175652,50,0
S00175653,40,0
S00175654,49,0
S00175655,45,0
S00175656,35,0
S00175657,50,0
S00175658,66,0
S00175659,67,0
S00175660,40,0
S00175661,48,0
S00175662,56,0
S00175663,52,0
S00175664,45,0
S00175665,36,0
S00175666,39,0
S00175667,42,0
S00175668,50,0
S00175669,54,0
S00175670,56,0
S00175671,58,0
S00175672,77,0
S00175673,0,29
S00175674,41,0
S00175675,44,0
S00175676,74,0
S00175677,48,0
S00175678,58,0
S00175679,44,0
S00175680,38,0
S00175681,36,0
S00175682,47,0
S00175683,58,0
S00175684,57,0
S00175685,66,0
S00175686,53,0
S00175687,47,0
S00175688,62,0
S00175689,0,58
S00175690,40,0
S00175691,60,0
S00175692,41,0
S00175693,39,0
S00175694,66,0
S00175695,39,0
S00175696,71,0
S00175697,0,52
S00175698,0,53
S00175699,0,66
S00175700,0,40
S00175701,0,41
S00175702,0,29
S00175703,0,56
S00175704,0,54
S00175705,0,53
S00175706,0,41
S00175707,0,32
S00175708,0,37
S00175709,0,32
S00175710,0,46
S00175711,0,60
S00175712,41,0
S00175713,84,0
S00175714,58,0
S00175715,41,0
S00175716,56,0
S00175717,43,0
S00175718,43,0
S00175719,44,0
S00175720,55,0
S00175721,49,0
S00175722,41,0
S00175723,31,0
S00175724,27,0
S00175725,72,0
S00175726,52,0
S00175727,0,50
S00175728,70,0
S00175729,41,0
S00175730,47,0
S00175731,51,0
S00175732,69,0
S00175733,58,0
S00175734,35,0
S00175735,68,0
S00175736,79,0
S00175737,0,51
S00175738,73,0
S00175739,56,0
S00175740,40,0
S00175741,48,0
S00175742,31,0
S00175743,44,0
S00175744,36,0
S00175745,0,64
S00175746,36,0
S00175747,56,0
S00175748,40,0
S00175749,64,0
S00175750,65,0
S00175751,35,0
S00175752,74,0
S00175753,75,0
S00175754,0,74
S00175755,0,33
S00175756,0,58
S00175757,0,56
S00175758,0,39
S00175759,0,46
S00175760,0,32
S00175761,0,39
S00175762,0,60
S00175763,0,60
S00175764,0,41
S00175765,0,47
S00175766,0,64
S00175767,0,47
S00175768,0,82
S00175769,0,37
S00175770,0,41
S00175771,0,36
S00175772,0,50
S00175773,0,29
S00175774,0,58
S00175775,0,45
S00175776,0,71
S00175777,0,33
S00175778,0,75
S00175779,0,60
S00175780,0,60
S00175781,0,58
S00175782,0,36
S00175783,0,66
S00175784,0,32
S00175785,0,56
S00175786,0,40
S00175787,0,48
S00175788,0,41
S00175789,0,57
S00175790,0,49
S00175791,0,62
S00175792,0,56
S00175793,0,40
S00175794,0,61
S00175795,0,43
S00175796,0,34
S00175797,0,50
S00175798,0,76
S00175799,0,71
S00175800,0,78
S00175801,0,45
S00175802,0,42
S00175803,0,44
S00175804,0,52
S00175805,0,52
S00175806,0,39
S00175807,0,49
S00175808,0,64
S00175809,0,47
S00175810,0,78
S00175811,0,31
S00175812,0,49
S00175813,0,73
S00175814,0,63
S00175815,0,46
S00175816,0,69
S00175817,0,42
S00175818,0,51
S00175819,0,42
S00175820,0,43
S00175821,0,56
S00175822,0,53
S00175823,0,47
S00175824,0,40
S00175825,0,45
S00175826,0,67
S00175827,0,52
S00175828,0,51
S00175829,0,58
S00175830,0,68
S00175831,0,72
S00175832,0,67
S00175833,0,56
S00175834,0,63
S00175835,0,61
S00175836,0,62
S00175837,0,47
S00175838,0,63
S00175839,0,58
S00175840,0,65
S00175841,0,65
S00175842,0,53
S00175843,0,36
S00175844,0,47
S00175845,0,29
S00175846,0,50
S00175847,0,52
S00175848,0,68
S00175849,0,41
S00175850,0,69
S00175851,0,64
S00175852,0,50
S00175853,0,47
S00175854,0,49
S00175855,0,58
S00175856,0,30
S00175857,0,36
S00175858,0,36
S00175859,0,46
S00175860,0,50
S00175861,56,0
S00175862,54,0
S00175863,45,0
S00175864,43,0
S00175865,54,0
S00175866,76,0
S00175867,67,0
S00175868,57,0
S00175869,40,0
S00175870,85,0
S00175871,79,0
S00175872,64,0
S00175873,71,0
S00175874,0,39
S00175875,51,0
S00175876,72,0
S00175877,65,0
S00175878,50,0
S00175879,50,0
S00175880,61,0
S00175881,67,0
S00175882,77,0
S00175883,67,0
S00175884,48,0
S00175885,61,0
S00175886,62,0
S00175887,46,0
S00175888,61,0
S00175889,47,0
S00175890,44,0
S00175891,50,0
S00175892,43,0
S00175893,32,0
S00175894,57,0
S00175895,45,0
S00175896,47,0
S00175897,51,0
S00175898,71,0
S00175899,55,0
S00175900,73,0
S00175901,74,0
S00175902,50,0
S00175903,41,0
S00175904,67,0
S00175905,44,0
S00175906,39,0
S00175907,40,0
S00175908,43,0
S00175909,36,0
S00175910,51,0
S00175911,61,0
S00175912,51,0
S00175913,58,0
S00175914,58,0
S00175915,51,0
S00175916,59,0
S00175917,76,0
S00175918,51,0
S00175919,83,0
S00175920,42,0
S00175921,79,0
S00175922,47,0
S00175923,60,0
S00175924,48,0
S00175925,67,0
S00175926,35,0
S00175927,59,0
S00175928,57,0
S00175929,52,0
S00175930,74,0
S00175931,82,0
S00175932,81,0
S00175933,36,0
S00175934,46,0
S00175935,44,0
S00175936,48,0
S00175937,47,0
S00175938,60,0
S00175939,69,0
S00175940,79,0
S00175941,40,0
S00175942,73,0
S00175943,48,0
S00175944,67,0
S00175945,44,0
S00175946,44,0
S00175947,41,0
S00175948,46,0
S00175949,57,0
S00175950,49,0
S00175951,28,0
S00175952,58,0
S00175953,46,0
S00175954,36,0
S00175955,50,0
S00175956,48,0
S00175957,38,0
S00175958,59,0
S00175959,47,0
S00175960,61,0
S00175961,72,0
S00175962,61,0
S00175963,52,0
S00175964,62,0
S00175965,30,0
S00175966,48,0
S00175967,55,0
S00175968,43,0
S00175969,68,0
S00175970,53,0
S00175971,55,0
S00175972,41,0
S00175973,67,0
S00175974,46,0
S00175975,70,0
S00175976,63,0
S00175977,55,0
S00175978,41,0
S00175979,56,0
S00175980,65,0
S00175981,48,0
S00175982,43,0
S00175983,61,0
S00175984,43,0
S00175985,30,0
S00175986,69,0
S00175987,63,0
S00175988,70,0
S00175989,71,0
S00175990,39,0
S00175991,33,0
S00175992,37,0
S00175993,41,0
S00175994,60,0
S00175995,52,0
S00175996,64,0
S00175997,52,0
S00175998,65,0
S00175999,43,0
S00176000,29,0
S00176001,43,0
S00176002,62,0
S00176003,65,0
S00176004,58,0
S00176005,50,0
S00176006,40,0
S00176007,33,0
S00176008,78,0
S00176009,45,0
S00176010,85,0
S00176011,33,0
S00176012,40,0
S00176013,51,0
S00176014,51,0
S00176015,29,0
S00176016,66,0
S00176017,66,0
S00176018,71,0
S00176019,31,0
S00176020,37,0
S00176021,82,0
S00176022,49,0
S00176023,34,0
S00176024,50,0
S00176025,86,0
S00176026,70,0
S00176027,66,0
S00176028,43,0
S00176029,71,0
S00176030,57,0
S00176031,37,0
S00176032,54,0
S00176033,56,0
S00176034,56,0
S00176035,45,0
S00176036,32,0
S00176037,46,0
S00176038,46,0
S00176039,70,0
S00176040,38,0
S00176041,66,0
S00176042,50,0
S00176043,66,0
S00176044,44,0
S00176045,32,0
S00176046,81,0
S00176047,37,0
S00176048,38,0
S00176049,73,0
S00176050,58,0
S00176051,65,0
S00176052,81,0
S00176053,61,0
S00176054,54,0
S00176055,68,0
S00176056,48,0
S00176057,73,0
S00176058,56,0
S00176059,67,0
S00176060,46,0
S00176061,42,0
S00176062,46,0
S00176063,41,0
S00176064,44,0
S00176065,59,0
S00176066,78,0
S00176067,81,0
S00176068,47,0
S00176069,58,0
